IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2017,true,Sex,Male,MLE,,,,,,,SA_0000001786_TTO,Data source,,27.6,,,,,,27.6,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2017,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_PRY,Data source,,28.5,,,,,,28.5,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2017,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_TTO,Data source,,29.8,,,,,,29.8,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2017,true,Sex,Female,FMLE,,,,,,,SA_0000001786_PRY,Data source,,30.5,,,,,,30.5,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2017,true,Sex,Female,FMLE,,,,,,,SA_0000001786_TTO,Data source,,31.8,,,,,,31.8,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2017,true,Sex,Female,FMLE,,,,,,,SA_0000001786_JAM,Data source,,36.1,,,,,,36.1,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2017,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_JAM,Data source,,45.1,,,,,,45.1,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2017,true,Sex,Female,FMLE,,,,,,,SA_0000001786_TON,Data source,,5.6,,,,,,5.6,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2017,true,Sex,Male,MLE,,,,,,,SA_0000001786_JAM,Data source,,54.8,,,,,,54.8,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2017,true,Sex,Female,FMLE,,,,,,,SA_0000001786_SLE,Data source,,8.2,,,,,,8.2,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2017,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_MOZ,Data source,,9.6,,,,,,9.6,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2017,true,Sex,Female,FMLE,,,,,,,SA_0000001786_MOZ,Data source,,9.9,,,,,,9.9,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2017,true,Sex,Male,MLE,,,,,,,SA_0000001786_MOZ,Data source,,9.9,,,,,,9.9,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Female,FMLE,,,,,,,SA_0000001786_LKA,Data source,,0.8,,,,,,0.8,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Female,FMLE,,,,,,,SA_0000001786_MMR,Data source,,1.3,,,,,,1.3,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Female,FMLE,,,,,,,SA_0000001786_BTN,Data source,,11.7,,,,,,11.7,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_VUT,Data source,,12.4,,,,,,12.4,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_FJI,Data source,,12.9,,,,,,12.9,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Male,MLE,,,,,,,SA_0000001786_VUT,Data source,,15.4,,,,,,15.4,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Male,MLE,,,,,,,SA_0000001786_FJI,Data source,,15.5,,,,,,15.5,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_BTN,Data source,,18.2,,,,,,18.2,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_LKA,Data source,,2,,,,,,2,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Male,MLE,,,,,,,SA_0000001786_BTN,Data source,,26,,,,,,26,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Male,MLE,,,,,,,SA_0000001786_LKA,Data source,,3.2,,,,,,3.2,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_MMR,Data source,,3.9,,,,,,3.9,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Female,FMLE,,,,,,,SA_0000001786_SUR,Data source,,35.5,,,,,,35.5,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Male,MLE,,,,,,,SA_0000001786_DOM,Data source,,35.8,,,,,,35.8,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_SUR,Data source,,36.1,,,,,,36.1,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Male,MLE,,,,,,,SA_0000001786_SUR,Data source,,36.6,,,,,,36.6,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Male,MLE,,,,,,,SA_0000001786_BEN,Data source,,38,,,,,,38,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_DOM,Data source,,38,,,,,,38,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_BEN,Data source,,39.3,,,,,,39.3,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Female,FMLE,,,,,,,SA_0000001786_DOM,Data source,,40.4,,,,,,40.4,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Female,FMLE,,,,,,,SA_0000001786_BEN,Data source,,42.4,,,,,,42.4,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Male,MLE,,,,,,,SA_0000001786_MMR,Data source,,6.6,,,,,,6.6,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,true,Sex,Female,FMLE,,,,,,,SA_0000001786_FJI,Data source,,9.3,,,,,,9.3,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,true,Sex,Female,FMLE,,,,,,,SA_0000001786_VUT,Data source,,9.7,,,,,,9.7,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,true,Sex,Female,FMLE,,,,,,,SA_0000001786_IDN,Data source,,1.4,,,,,,1.4,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_TLS,Data source,,12,,,,,,12,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,true,Sex,Male,MLE,,,,,,,SA_0000001786_TLS,Data source,,14.1,,,,,,14.1,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2015,true,Sex,Female,FMLE,,,,,,,SA_0000001786_GTM,Data source,,15.1,,,,,,15.1,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,true,Sex,Female,FMLE,,,,,,,SA_0000001786_PHL,Data source,,16.6,,,,,,16.6,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2015,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_GTM,Data source,,16.8,,,,,,16.8,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2015,true,Sex,Female,FMLE,,,,,,,SA_0000001786_THA,Data source,,17.4,,,,,,17.4,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_PHL,Data source,,18.2,,,,,,18.2,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2015,true,Sex,Male,MLE,,,,,,,SA_0000001786_GTM,Data source,,18.3,,,,,,18.3,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2015,true,Sex,Male,MLE,,,,,,,SA_0000001786_LAO,Data source,,18.9,,,,,,18.9,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2015,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_THA,Data source,,19.2,,,,,,19.2,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2015,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_LAO,Data source,,19.8,,,,,,19.8,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2015,true,Sex,Male,MLE,,,,,,,SA_0000001786_PHL,Data source,,20,,,,,,20,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2015,true,Sex,Male,MLE,,,,,,,SA_0000001786_THA,Data source,,20.7,,,,,,20.7,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2015,true,Sex,Female,FMLE,,,,,,,SA_0000001786_LAO,Data source,,20.8,,,,,,20.8,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2015,true,Sex,Female,FMLE,,,,,,,SA_0000001786_COK,Data source,,23,,,,,,23,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2015,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_COK,Data source,,25.9,,,,,,25.9,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2015,true,Sex,Male,MLE,,,,,,,SA_0000001786_COK,Data source,,29.3,,,,,,29.3,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_IDN,Data source,,3.7,,,,,,3.7,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2015,true,Sex,Female,FMLE,,,,,,,SA_0000001786_NPL,Data source,,3.7,,,,,,3.7,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2015,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_NPL,Data source,,4.6,,,,,,4.6,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2015,true,Sex,Male,MLE,,,,,,,SA_0000001786_SYC,Data source,,46.4,,,,,,46.4,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2015,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_SYC,Data source,,47.9,,,,,,47.9,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2015,true,Sex,Female,FMLE,,,,,,,SA_0000001786_SYC,Data source,,49.3,,,,,,49.3,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2015,true,Sex,Male,MLE,,,,,,,SA_0000001786_NPL,Data source,,5.5,,,,,,5.5,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2015,true,Sex,Male,MLE,,,,,,,SA_0000001786_IDN,Data source,,6.1,,,,,,6.1,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2015,true,Sex,Female,FMLE,,,,,,,SA_0000001786_TLS,Data source,,8.3,,,,,,8.3,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2014,true,Sex,Female,FMLE,,,,,,,SA_0000001786_BGD,Data source,,0.1,,,,,,0.1,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2014,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_BGD,Data source,,1.4,,,,,,1.4,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2014,true,Sex,Male,MLE,,,,,,,SA_0000001786_BGD,Data source,,2.1,,,,,,2.1,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2014,true,Sex,Female,FMLE,,,,,,,SA_0000001786_BRN,Data source,,3.2,,,,,,3.2,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2014,true,Sex,Female,FMLE,,,,,,,SA_0000001786_TZA,Data source,,3.5,,,,,,3.5,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2014,true,Sex,Male,MLE,,,,,,,SA_0000001786_TZA,Data source,,3.7,,,,,,3.7,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2014,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_BRN,Data source,,3.8,,,,,,3.8,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2014,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_TZA,Data source,,3.8,,,,,,3.8,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2014,true,Sex,Male,MLE,,,,,,,SA_0000001786_BRN,Data source,,4.4,,,,,,4.4,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2013,true,Sex,Female,FMLE,,,,,,,SA_0000001786_VNM,Data source,,10.2,,,,,,10.2,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2013,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_TUV,Data source,,13.1,,,,,,13.1,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2013,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_VNM,Data source,,15.5,,,,,,15.5,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2013,true,Sex,Female,FMLE,,,,,,,SA_0000001786_SLV,Data source,,16.4,,,,,,16.4,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2013,true,Sex,Both sexes,BTSX,,,,,,,SA_0000001786_SLV,Data source,,18.1,,,,,,18.1,,,EN,2018-10-24T22:00:00.000Z
SA_0000001786,"13-15-years old any alcoholic beverage consumed in past 30 days, (%)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2013,true,Sex,Male,MLE,,,,,,,SA_0000001786_SLV,Data source,,19.1,,,,,,19.1,,,EN,2018-10-24T22:00:00.000Z
